127.0.0.1 - - [19/Jul/2017:21:11:43 +0800] "GET / HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:13:10 +0800] "GET /Paws/InvitationInstitutionsLoader HTTP/1.1" 200 2063
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:13:44 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 22005045
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:16:15 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 22005045
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:18:45 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 22005045
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:21:16 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 22005045
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:23:46 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 22005045
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:26:16 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 22005045
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:28:47 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 22005045
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:07 +0800] "GET /Paws/fullcalendar.css HTTP/1.1" 404 1099
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:07 +0800] "GET /Paws/AddSurvey HTTP/1.1" 200 62120
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:07 +0800] "GET /Paws/fullcalendar.css HTTP/1.1" 404 1099
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:07 +0800] "GET /Paws/SystemsLoader HTTP/1.1" 200 595
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:19 +0800] "GET /Paws/chosen/chosen-sprite@2x.png HTTP/1.1" 200 738
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:29 +0800] "GET /Paws/AddSurvey HTTP/1.1" 200 62120
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:29 +0800] "GET /Paws/fullcalendar.css HTTP/1.1" 404 1099
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:29 +0800] "GET /Paws/fullcalendar.css HTTP/1.1" 404 1099
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:29 +0800] "GET /Paws/SystemsLoader HTTP/1.1" 200 595
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:30 +0800] "GET /Paws/survey.jsp HTTP/1.1" 200 38690
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:30 +0800] "GET /Paws/PendingSurveyLoader HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:30 +0800] "GET /Paws/SurveyLoader?start=2017-06-26&end=2017-08-06&_=1500471030264 HTTP/1.1" 200 11154
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:40 +0800] "GET /Paws/survey.jsp HTTP/1.1" 200 38690
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:41 +0800] "GET /Paws/PendingSurveyLoader HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:41 +0800] "GET /Paws/SurveyLoader?start=2017-06-26&end=2017-08-06&_=1500471040865 HTTP/1.1" 200 11154
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:42 +0800] "GET /Paws/AddSurvey HTTP/1.1" 200 62120
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:42 +0800] "GET /Paws/fullcalendar.css HTTP/1.1" 404 1099
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:42 +0800] "GET /Paws/fullcalendar.css HTTP/1.1" 404 1099
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:42 +0800] "GET /Paws/SystemsLoader HTTP/1.1" 200 595
0:0:0:0:0:0:0:1 - - [19/Jul/2017:21:30:46 +0800] "GET /Paws/assets/faces/marcos,nelson.jpg HTTP/1.1" 200 262902
